fruitveg,beer,wine,confectionery,,,,
fruitveg,beer,wine,confectionery,,,,
fruitveg,beer,wine,fish,confectionery,,,
fruitveg,beer,wine,fish,confectionery,,,
fruitveg,beer,wine,fish,,,,
fruitveg,beer,wine,fish,,,,
fruitveg,beer,wine,,,,,
fruitveg,beer,,,,,,
fruitveg,beer,,,,,,
fruitveg,beer,,,,,,
fruitveg,beer,,,,,,
fruitveg,beer,,,,,,
fruitveg,confectionery,,,,,,
fruitveg,confectionery,,,,,,
fruitveg,confectionery,,,,,,
fruitveg,confectionery,,,,,,
fruitveg,fish,confectionery,,,,,
fruitveg,fish,confectionery,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,fish,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
fruitveg,,,,,,,
beer,wine,confectionery,,,,,
beer,wine,confectionery,,,,,
beer,wine,confectionery,,,,,
beer,wine,fish,,,,,
beer,wine,softdrink,,,,,
beer,wine,,,,,,
beer,wine,,,,,,
beer,softdrink,fish,,,,,
beer,softdrink,,,,,,
beer,softdrink,,,,,,
beer,softdrink,,,,,,
beer,softdrink,,,,,,
beer,fish,confectionery,,,,,
beer,fish,,,,,,
beer,fish,,,,,,
beer,confectionery,,,,,,
beer,confectionery,,,,,,
beer,confectionery,,,,,,
beer,confectionery,,,,,,
beer,confectionery,,,,,,
beer,confectionery,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
beer,,,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,confectionery,,,,,
cannedmeat,wine,fish,confectionery,,,,
cannedmeat,wine,fish,confectionery,,,,
cannedmeat,wine,softdrink,fish,confectionery,,,
cannedmeat,wine,,,,,,
cannedmeat,wine,,,,,,
cannedmeat,wine,,,,,,
cannedmeat,wine,,,,,,
cannedmeat,softdrink,confectionery,,,,,
cannedmeat,softdrink,confectionery,,,,,
cannedmeat,softdrink,fish,,,,,
cannedmeat,softdrink,fish,,,,,
cannedmeat,softdrink,fish,,,,,
cannedmeat,softdrink,,,,,,
cannedmeat,softdrink,,,,,,
cannedmeat,softdrink,,,,,,
cannedmeat,frozenmeal,beer,,,,,
cannedmeat,frozenmeal,beer,,,,,
cannedmeat,frozenmeal,beer,,,,,
cannedmeat,frozenmeal,fish,,,,,
cannedmeat,frozenmeal,fish,,,,,
cannedmeat,frozenmeal,wine,softdrink,confectionery,,,
cannedmeat,frozenmeal,confectionery,,,,,
cannedmeat,frozenmeal,confectionery,,,,,
cannedmeat,frozenmeal,,,,,,
cannedmeat,frozenmeal,,,,,,
cannedmeat,frozenmeal,,,,,,
cannedmeat,frozenmeal,,,,,,
cannedmeat,frozenmeal,,,,,,
cannedmeat,beer,fish,,,,,
cannedmeat,beer,softdrink,,,,,
cannedmeat,beer,softdrink,,,,,
cannedmeat,beer,,,,,,
cannedmeat,beer,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,fish,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
cannedmeat,,,,,,,
frozenmeal,wine,confectionery,,,,,
frozenmeal,wine,confectionery,,,,,
frozenmeal,wine,confectionery,,,,,
frozenmeal,wine,confectionery,,,,,
frozenmeal,wine,fish,confectionery,,,,
frozenmeal,wine,softdrink,,,,,
frozenmeal,wine,,,,,,
frozenmeal,softdrink,confectionery,,,,,
frozenmeal,softdrink,fish,,,,,
frozenmeal,softdrink,,,,,,
frozenmeal,softdrink,,,,,,
frozenmeal,softdrink,,,,,,
frozenmeal,softdrink,,,,,,
frozenmeal,softdrink,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,fish,,,,,,
frozenmeal,beer,confectionery,,,,,
frozenmeal,beer,confectionery,,,,,
frozenmeal,beer,fish,confectionery,,,,
frozenmeal,beer,softdrink,,,,,
frozenmeal,beer,wine,fish,,,,
frozenmeal,beer,wine,,,,,
frozenmeal,beer,,,,,,
frozenmeal,beer,,,,,,
frozenmeal,confectionery,,,,,,
frozenmeal,confectionery,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
frozenmeal,,,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,confectionery,,,,,
wine,softdrink,fish,confectionery,,,,
wine,softdrink,fish,confectionery,,,,
wine,softdrink,,,,,,
wine,softdrink,,,,,,
wine,softdrink,,,,,,
wine,softdrink,,,,,,
wine,softdrink,,,,,,
wine,fish,confectionery,,,,,
wine,fish,confectionery,,,,,
wine,fish,confectionery,,,,,
wine,fish,confectionery,,,,,
wine,fish,confectionery,,,,,
wine,fish,,,,,,
wine,fish,,,,,,
wine,fish,,,,,,
wine,fish,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,confectionery,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
wine,,,,,,,
softdrink,confectionery,,,,,,
softdrink,confectionery,,,,,,
softdrink,confectionery,,,,,,
softdrink,fish,confectionery,,,,,
softdrink,fish,confectionery,,,,,
softdrink,fish,,,,,,
softdrink,fish,,,,,,
softdrink,fish,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
softdrink,,,,,,,
fish,confectionery,,,,,,
fish,confectionery,,,,,,
fish,confectionery,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
fish,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
confectionery,,,,,,,
