"Age","Edu","WorkAge","Address","DebtRatio","Default","Income.1","CreditDebt.1","OtherDebt.1"
32,3,9,"10",23,0,3.95124371858143,1.30562645805244,2.30657711426358
21,3,0,"1",7.7,0,3.29583686600433,0.928219302739429,0.385262400790645
29,1,13,"7",2.3,0,3.3322045101752,0.0676586484738149,0.438254930931155
35,2,14,"3",0.8,0,4.4188406077966,0.385262400790645,0.173953307123438
29,1,6,"7",18.1,0,3.09104245335832,0.746687947487975,1.30562645805244
41,2,2,"22",6.7,0,3.43398720448515,0.104360015324243,1.06471073699243
37,1,0,"18",12.9,1,2.94443897916644,0.947789398933526,0.553885113226438
32,2,3,"13",1.9,0,3.87120101090789,0.357674444271816,0.378436435720245
36,5,5,"12",8.1,0,3.04452243772342,0.548121408509688,0.636576829071551
39,2,18,"9",2.1,0,3.80666248977032,0.314810739840034,0.444685821261446
36,1,18,"9",11.2,0,4.21950770517611,1.83258146374831,1.18172719537862
46,3,22,"4",2.3,0,4.60517018598809,0.60431596685333,0.896088024556636
34,1,13,"11",9.6,0,3.95124371858143,1.05779029414785,1.39128190263093
27,1,7,"4",9.1,0,3.29583686600433,0.494696241836107,1.00063188030791
43,1,8,"11",3.3,0,3.8286413964891,0.518793793415168,0.593326845277734
33,1,14,"8",41.3,1,4.29045944114839,2.77383794164021,2.75493378700106
39,2,20,"17",1.4,0,4.62497281328427,0.29266961396282,0.727548607277278
29,1,1,"4",2.5,0,2.89037175789616,0.122217632724249,0.254642218373581
34,4,7,"15",6.4,0,3.71357206670431,0.667829372575655,0.959350221334602
26,1,1,"0",4.9,0,3.09104245335832,0.476234178996372,0.350656871613169
31,1,15,"2",4.8,0,4.11087386417331,0.587786664902119,1.12492959698548
26,1,10,"6",2.7,0,3.2188758248682,0.27002713721306,0.29266961396282
28,1,12,"7",7.7,0,3.8286413964891,1.04731899428056,0.959350221334602
48,1,13,"20",30.8,1,3.93182563272433,1.96150224381515,2.33117254984596
39,2,2,"12",16,1,3.85014760171006,1.6094379124341,1.47247205736094
37,1,3,"3",3.7,0,3.25809653802148,0.246860077931526,0.500775287912489
52,5,9,"0",9.4,1,4.26267987704132,0.845868267577609,1.83258146374831
48,1,3,"11",21.3,0,3.3322045101752,0.8754687373539,1.67709656090792
26,1,7,"3",5.1,0,3.13549421592915,0.19062035960865,0.647103242058539
46,5,15,"0",3.1,0,4.84418708645859,0.392042087776024,1.48839958405704
31,1,7,"10",4.9,0,3.17805383034795,0.207014169384326,0.641853886172395
34,1,13,"8",6.1,0,4.04305126783455,0.62057648772511,1.26694760348732
40,1,22,"4",3.6,0,4.56434819146784,0.488580014818671,1.33236601909433
24,3,2,"5",6.4,1,2.83321334405622,0.2390169004705,0.559615787935423
33,1,2,"14",3.1,0,3.80666248977032,0.425267735404344,0.609765571620894
53,4,5,"29",17.3,1,4.36944785246702,2.07191327525904,2.02287119019144
47,3,9,"1",20.1,1,3.97029191355212,1.26412672714568,2.18717424148272
35,1,5,"5",13,0,3.49650756146648,0.157003748809665,1.60743590976343
34,1,14,"8",17,0,3.36729582998647,0.76080582903376,1.53039470509365
49,1,11,"5",10.1,0,3.68887945411394,1.24126858906963,0.908258560176891
26,2,0,"7",9.3,0,3.36729582998647,0.819779831493311,0.845868267577609
23,1,2,"2",9.6,1,2.83321334405622,0.587786664902119,0.548121408509688
23,2,0,"4",8.7,0,3.09104245335832,0.371563556432483,0.86288995514704
38,2,4,"13",1.6,0,4.04305126783455,0.364643113587909,0.371563556432483
28,2,5,"2",8.3,0,3.63758615972639,0.751416088683921,1.08180517035173
30,3,0,"8",29.7,1,4.18965474202643,1.58923520511658,2.797890905102
34,1,18,"10",15.4,0,3.55534806148941,1.1314021114911,1.42069578783722
50,2,16,"14",11.1,0,4.27666611901606,0.978326122793608,1.97685495290473
29,1,12,"2",6.7,0,3.71357206670431,0.966983846189673,0.717839793150317
42,3,0,"9",6.6,0,4.17438726989564,0.246860077931526,1.5993875765806
31,1,13,"12",5,0,3.3322045101752,0.215111379616945,0.746687947487975
39,1,10,"4",4.8,0,3.46573590279973,0.165514438477573,0.832909122935104
45,2,21,"26",3,0,4.89034912822175,1.26976054486394,0.8754687373539
45,1,22,"24",11.7,0,4.52178857704904,0.815364813284194,2.34084380511114
36,1,14,"17",5.7,0,3.98898404656427,1.06125650212434,0.756121979721334
25,4,0,"6",12.1,1,3.2188758248682,0.955511445027436,0.837247524533702
29,2,1,"7",21.2,1,3.40119738166216,1.20297230399235,1.57277392806251
30,2,8,"4",6.4,0,4.04305126783455,0.285178942233662,1.44691898293633
31,1,1,"1",4.5,0,3.2188758248682,0.198850858745165,0.62057648772511
43,1,4,"2",4.6,0,3.40119738166216,0.048790164169432,0.824175442966349
32,2,11,"4",23.8,1,4.06044301054642,1.86252854011626,2.21156569460688
47,1,19,"7",30.1,0,3.93182563272433,1.43031124653666,2.55489902160804
46,1,1,"15",14.8,1,3.09104245335832,0.867100487683383,1.00430160919687
43,2,16,"10",4.1,0,4.43081679884331,0.231111720963387,1.42069578783722
48,1,3,"7",7,0,3.2188758248682,0.56531380905006,0.65232518603969
30,3,8,"7",2.8,0,4.12713438504509,0.438254930931155,0.770108221696074
23,4,0,"4",18.4,1,3.49650756146648,0.598836501088704,1.80335860507141
36,4,8,"0",1.6,0,3.49650756146648,0.0198026272961797,0.398776119957368
20,3,0,"1",2.3,0,2.89037175789616,0.0392207131532813,0.300104592450338
43,1,16,"7",0.4,0,4.49980967033027,0.148420005118273,0.182321556793955
23,1,2,"1",4.5,1,3.25809653802148,0.113328685307003,0.693147180559945
41,1,21,"2",20.5,0,4.34380542185368,2.07317192866624,2.26488322581003
34,1,12,"5",25.1,1,4.23410650459726,2.1770218700187,2.32727770558442
50,1,11,"5",4.8,0,3.61091791264422,0.60431596685333,0.636576829071551
40,1,9,"4",6.6,0,4.17438726989564,0.582215619852664,1.48839958405704
29,2,0,"8",12.9,1,3.13549421592915,0.712949807856125,1.02961941718116
39,2,9,"16",18.7,0,4.04305126783455,1.7509374747078,1.90359895098359
24,2,1,"2",5.7,0,3.76120011569356,0.609765571620894,0.940007258491471
27,1,0,"5",1.1,0,2.83321334405622,0.122217632724249,0.048790164169432
40,3,18,"14",6.6,0,5.06259503302697,1.4655675420144,2.08442908319087
32,2,8,"2",3.7,0,3.8286413964891,0.683096844706444,0.518793793415168
39,2,16,"12",3.7,0,3.98898404656427,0.524728528934982,0.819779831493311
40,1,22,"1",14.6,0,4.61512051684126,1.85629799036563,2.32238772029023
32,1,10,"11",9.1,0,3.76120011569356,0.932164081030445,1.18784342239605
39,1,23,"1",18.9,0,4.33073334028633,1.41827740697294,2.48823443988067
24,1,3,"3",28.9,1,3.09104245335832,1.30291275218084,1.47932922708708
43,4,18,"14",6.5,1,6.10255859461357,2.8349764946746,2.63619609733423
56,1,11,"20",15,0,4.0943445622221,1.73518911773966,1.64480505627139
32,3,5,"9",4.5,0,3.17805383034795,0.285178942233662,0.536493370514568
42,1,7,"12",10.2,0,3.25809653802148,0.966983846189673,0.65232518603969
46,3,3,"13",13.2,1,3.78418963391826,1.39624469197306,1.28923264827676
31,1,2,"2",16.4,1,3.13549421592915,1.00795792039998,1.05431202977153
43,1,25,"16",2.6,0,5.49306144334055,0.970778917158225,1.73342389221509
28,2,6,"9",11.5,0,3.13549421592915,0.500775287912489,1.05779029414785
39,3,11,"17",12.9,0,3.68887945411394,1.26976054486394,1.24415459395877
39,1,0,"8",7.9,0,3.68887945411394,0.727548607277278,1.10194007876078
37,4,1,"14",16.1,1,3.52636052461616,1.30562645805244,1.28647402583768
30,1,0,"11",12,0,2.89037175789616,0.262364264467491,1.00795792039998
37,5,9,"16",5.9,0,5.18178355029209,0.636576829071551,2.35707327827812
22,1,4,"3",17.5,0,2.70805020110221,0.207014169384326,1.16938135955632
50,1,1,"26",14.3,0,3.29583686600433,1.04731899428056,1.05431202977153
30,1,10,"2",4.4,0,2.99573227355399,0.29266961396282,0.405465108108164
39,1,8,"0",4,0,3.09104245335832,0.246860077931526,0.444685821261446
21,2,0,"2",12.5,1,3.09104245335832,0.398776119957368,1.14422279992016
31,3,9,"2",2.6,0,3.36729582998647,0.113328685307003,0.476234178996372
31,2,9,"1",5.8,0,3.43398720448515,0.470003629245736,0.76080582903376
48,1,0,"23",22.3,0,3.43398720448515,1.29746314741327,1.61541998411165
28,1,4,"1",23.8,0,2.83321334405622,0.73716406597672,1.31372366828506
47,3,16,"26",17.6,1,5.40267738187228,2.82078347108945,3.18221184049661
27,2,6,"1",4.4,0,3.55534806148941,0.215111379616945,0.815364813284194
29,2,6,"10",18.4,0,4.18965474202643,1.0952733874026,2.39516427428714
21,2,2,"0",4.5,1,3.04452243772342,0.254642218373581,0.476234178996372
29,1,7,"5",19.8,1,3.04452243772342,0.698134722070984,1.37371557891303
24,4,0,"3",6.6,1,3.40119738166216,0.46373401623214,0.841567185678219
44,1,12,"3",9.7,0,3.46573590279973,0.307484699747961,1.2947271675944
22,1,1,"0",4.4,0,2.94443897916644,0.2390169004705,0.418710334858185
38,2,13,"0",2.4,0,4.0943445622221,0.343589704390077,0.698134722070984
52,2,12,"16",7.7,0,4.34380542185368,0.688134638736401,1.76814960358892
25,1,3,"2",16.3,1,2.94443897916644,0.300104592450338,1.27536280041261
25,1,5,"5",10.9,0,3.13549421592915,0.336472236621213,1.09861228866811
51,2,27,"21",11.5,0,5.11799381241676,0.598836501088704,2.95854948242628
38,1,21,"16",16.5,0,4.07753744390572,1.71918877639322,1.79009141212736
44,1,9,"20",5.2,0,3.52636052461616,0.438254930931155,0.774727167552368
24,2,2,"3",9.7,1,3.29583686600433,0.636576829071551,0.966983846189673
34,1,5,"3",7.3,0,3.52636052461616,0.576613364303994,0.966983846189673
25,2,6,"2",4.5,0,3.29583686600433,0.0676586484738149,0.741937344729377
45,3,5,"17",10.5,1,4.55387689160054,1.52822785700856,1.9823798288367
34,2,4,"10",5.8,0,3.25809653802148,0.451075619360217,0.631271776841858
27,4,2,"8",5.7,1,3.17805383034795,0.27763173659828,0.688134638736401
33,2,10,"13",20.9,1,4.06044301054642,1.96150224381515,1.91692261218206
35,2,0,"16",15,1,3.13549421592915,1.08856195281461,0.845868267577609
50,2,15,"31",1.1,0,4.11087386417331,0.385262400790645,0.173953307123438
33,1,13,"13",3.6,0,3.76120011569356,0.207014169384326,0.824175442966349
41,3,13,"13",25.2,1,4.52178857704904,1.1999647829284,3.07361881221106
28,1,0,"2",33.3,1,3.36729582998647,1.18784342239605,2.08442908319087
38,3,12,"14",16,1,4.15888308335967,1.90508815453506,1.67896397508271
25,1,3,"2",17.8,1,2.83321334405622,0.698134722070984,1.04380405217311
47,2,4,"9",7.1,1,3.52636052461616,0.783901543828409,0.765467842139571
30,2,12,"9",7.2,0,4.59511985013459,1.37118072330984,1.63315443905142
44,2,12,"5",13,0,4.46590811865458,0.908258560176891,2.37024374146786
25,1,0,"2",18.9,1,2.94443897916644,0.412109650826833,1.35840915763035
41,2,6,"0",19.5,1,3.61091791264422,1.70656462316482,1.25561603747777
22,3,0,"1",7.7,0,2.94443897916644,0.392042087776024,0.647103242058539
35,2,3,"11",17.2,1,3.71357206670431,1.02961941718116,1.80500469597808
42,5,6,"23",7.8,0,5.25227342804663,1.42551507427317,2.53844741671603
38,1,3,"19",14.7,0,3.17805383034795,0.60431596685333,1.26694760348732
23,2,1,"3",18.7,1,2.94443897916644,0.636576829071551,1.24703229378638
28,3,2,"5",19.9,0,3.43398720448515,0.924258901523332,1.69561560867515
52,1,19,"25",4.7,0,4.49980967033027,0.336472236621213,1.56653041142282
25,1,9,"2",3.5,0,3.04452243772342,0.104360015324243,0.470003629245736
28,2,1,"4",14.7,0,2.83321334405622,0.451075619360217,1.02245092770255
43,1,19,"11",7.5,0,4.38202663467388,0.576613364303994,1.81482474215905
24,2,3,"1",19.1,0,3.2188758248682,1.15373158788919,1.22671229129543
34,3,13,"7",9.2,0,3.97029191355212,0.916290731874155,1.45628673293993
29,2,6,"9",4.2,0,3.25809653802148,0.457424847038875,0.385262400790645
31,1,6,"9",8.3,0,3.09104245335832,0.548121408509688,0.698134722070984
42,2,14,"1",8.6,1,3.89182029811063,0.78845736036427,1.36863942588117
49,2,11,"1",15,0,3.95124371858143,0.431782416425538,2.09309786812732
39,1,22,"9",14.3,0,4.30406509320417,1.55392520250384,2.04251818757524
45,3,0,"19",4.2,0,3.13549421592915,0.0295588022415444,0.636576829071551
41,1,7,"22",2.9,0,3.49650756146648,0.0676586484738149,0.62057648772511
29,2,9,"0",1.6,0,3.85014760171006,0.215111379616945,0.398776119957368
35,3,7,"5",15.1,0,3.66356164612965,0.867100487683383,1.67896397508271
27,2,5,"6",6.8,0,3.25809653802148,0.536493370514568,0.688134638736401
28,1,4,"7",4.1,0,2.99573227355399,0.254642218373581,0.398776119957368
48,1,17,"22",3.2,0,4.20469261939097,0.904218150639886,0.494696241836107
24,1,2,"5",6,0,2.94443897916644,0.425267735404344,0.438254930931155
31,1,6,"12",4.2,0,3.52636052461616,0.139761942375159,0.806475865866949
43,1,10,"9",6.4,0,4.24849524204936,0.343589704390077,1.61143591509677
42,1,3,"10",10.6,0,3.2188758248682,0.512823626428664,1.05779029414785
51,2,31,"14",7.8,0,5.52146091786225,1.66203036255327,2.78192004966867
22,1,4,"3",23.1,1,2.99573227355399,1.06125650212434,1.25276296849537
37,1,6,"10",11.7,1,3.46573590279973,0.993251773010283,1.07500242302898
22,3,1,"3",13.8,1,3.25809653802148,1.09192330051731,0.904218150639886
49,2,2,"13",16.9,1,3.04452243772342,0.322083499169113,1.38629436111989
29,1,9,"8",8.2,0,3.43398720448515,0.139761942375159,1.19694818938897
42,1,2,"16",9.7,0,3.43398720448515,0.904218150639886,0.89199803930511
34,1,15,"0",13.2,0,4.21950770517611,1.55603713570699,1.80828877117927
34,2,9,"7",1.7,0,3.3322045101752,0.262364264467491,0.148420005118273
32,2,5,"5",15,1,3.78418963391826,1.03318448334565,1.72988406550997
42,2,18,"23",9.6,0,4.20469261939097,0.970778917158225,1.73871024813824
24,1,3,"0",16.1,1,2.70805020110221,0.609765571620894,0.883767540168595
34,1,16,"9",7.6,0,3.89182029811063,0.904218150639886,1.15373158788919
26,1,10,"2",4.7,0,3.49650756146648,0.122217632724249,0.867100487683383
30,2,12,"9",20.1,0,4.23410650459726,1.35066718347674,2.46894663020927
32,1,4,"3",28.5,1,2.83321334405622,0.636576829071551,1.54115907168081
38,3,13,"18",5.7,0,3.25809653802148,0.29266961396282,0.732367893713227
43,2,10,"24",8.5,0,3.63758615972639,0.518793793415168,1.24415459395877
31,2,9,"8",13.5,0,3.98898404656427,0.783901543828409,1.94017947434633
37,4,10,"18",17.3,0,4.82028156560504,1.39128190263093,2.95803040636998
37,2,4,"11",21.7,1,3.04452243772342,0.157003748809665,1.64287268852034
41,3,12,"11",26.5,1,4.46590811865458,1.79009141212736,2.9338568698359
32,1,0,"4",3,1,3.04452243772342,0.231111720963387,0.29266961396282
22,2,0,"1",9,1,3.58351893845611,0.576613364303994,1.21491274436427
32,2,12,"3",18.2,0,4.15888308335967,1.87946504964716,1.93441576962958
47,2,17,"23",9.5,0,3.73766961828337,0.378436435720245,1.49065437644413
40,1,21,"21",6.2,0,3.85014760171006,0.678033542749897,1.06125650212434
31,1,8,"1",6.7,0,3.13549421592915,0.314810739840034,0.741937344729377
34,3,7,"0",2.2,0,3.3322045101752,0.122217632724249,0.385262400790645
52,4,13,"17",7.7,0,5.45958551414416,2.12704052047911,2.45358796653057
28,1,2,"2",2.5,1,2.89037175789616,0.182321556793955,0.207014169384326
38,3,15,"18",13.4,0,4.15888308335967,1.80664808172181,1.47017584510059
33,2,10,"4",3.1,0,3.29583686600433,0.0295588022415444,0.576613364303994
39,2,9,"12",6.6,0,3.49650756146648,0.887891257352457,0.518793793415168
47,3,23,"11",4,0,4.75359019110636,0.500775287912489,1.5993875765806
36,2,11,"8",1.3,0,3.91202300542815,0.2390169004705,0.307484699747961
29,3,7,"2",13.6,1,4.44265125649032,2.06812778177956,1.70656462316482
48,4,14,"10",16.5,1,4.0943445622221,1.78170913337455,1.75785791755237
38,3,12,"18",5.8,0,4.17438726989564,0.636576829071551,1.34025042261848
46,2,9,"26",4.3,0,2.77258872223978,0.00995033085316809,0.488580014818671
27,3,5,"4",19.9,1,3.76120011569356,1.31103187661934,1.89461685466776
54,1,18,"34",8.5,0,4.74493212836325,1.45628673293993,2.00148000021012
27,4,0,"0",12.7,1,3.25809653802148,0.883767540168595,1.01523067972906
23,1,1,"0",1.6,0,2.89037175789616,0.00995033085316809,0.231111720963387
41,1,23,"2",13.7,0,4.52178857704904,0.451075619360217,2.5564518169511
24,1,3,"5",11.3,1,2.77258872223978,0.0676586484738149,0.963174317773006
28,1,9,"0",27.7,1,3.13549421592915,1.83736998048011,0.593326845277734
26,1,0,"0",10.5,0,2.70805020110221,0.231111720963387,0.792992515529661
24,1,8,"0",5.6,1,2.89037175789616,0.451075619360217,0.322083499169113
49,2,22,"4",7.3,0,4.38202663467388,0.254642218373581,1.86872051036418
28,2,3,"1",8.6,0,3.61091791264422,0.322083499169113,1.31103187661934
38,1,6,"17",13,0,2.94443897916644,0.122217632724249,1.16627093714192
33,2,2,"9",4.5,0,3.63758615972639,0.60431596685333,0.60431596685333
26,1,8,"4",4.7,0,3.25809653802148,0.19062035960865,0.672944473242426
36,1,9,"1",9.8,0,3.71357206670431,1.09192330051731,1.07840958135059
37,3,16,"14",36.6,1,3.93182563272433,2.11866225483312,2.4832385926873
25,4,0,"1",33.4,1,2.94443897916644,1.33500106673234,1.43746264769429
29,1,9,"2",4.8,0,3.52636052461616,0.524728528934982,0.636576829071551
27,2,8,"4",6.9,0,3.66356164612965,0.307484699747961,1.18172719537862
45,1,17,"0",15,0,4.14313472639153,1.23547147138531,2.06178660644112
37,1,9,"8",5.5,0,4.06044301054642,0.858661619037519,1.02245092770255
29,2,3,"6",6.1,1,3.29583686600433,0.431782416425538,0.717839793150317
51,1,10,"1",13.2,1,3.80666248977032,1.78507048107726,0.615185639090233
22,3,0,"0",8.4,1,3.17805383034795,0.314810739840034,0.940007258491471
30,4,7,"10",15.7,0,3.43398720448515,0.231111720963387,1.69561560867515
31,1,7,"2",12.3,0,3.04452243772342,0.104360015324243,1.20896034583698
28,1,2,"0",14.8,1,2.94443897916644,1.07840958135059,0.542324290825362
35,1,10,"16",5.7,0,3.68887945411394,0.198850858745165,1.10194007876078
25,4,1,"1",8.5,1,3.55534806148941,0.122217632724249,1.3244189574018
32,2,5,"0",14.8,1,3.36729582998647,1.27815220250019,0.936093359170335
33,1,2,"10",9.6,0,3.2188758248682,0.712949807856125,0.815364813284194
28,2,3,"4",25.1,1,3.73766961828337,1.93152141160321,1.68454538492091
46,3,4,"17",5.4,0,4.30406509320417,1.16938135955632,1.00063188030791
41,1,24,"12",14,0,4.43081679884331,2.02683159140754,1.79674701073909
42,2,11,"5",6.8,0,4.30406509320417,1.35325450704169,1.12817109090965
41,4,9,"13",5,0,3.87120101090789,0.364643113587909,1.0681530811834
26,1,3,"5",25.7,1,3.40119738166216,1.26129787094521,1.78002421300963
47,1,27,"8",9.2,0,4.7361984483945,1.21787570949493,2.19944433407453
29,1,1,"3",25.6,1,2.94443897916644,1.09192330051731,1.28923264827676
34,1,3,"14",4.7,0,3.61091791264422,0.482426149244293,0.727548607277278
36,1,7,"2",6.2,0,3.78418963391826,0.712949807856125,0.966983846189673
38,2,7,"4",3,0,4.17438726989564,0.500775287912489,0.819779831493311
41,2,4,"14",19.2,1,3.29583686600433,0.904218150639886,1.50851199384414
46,1,9,"23",13.8,0,3.46573590279973,0.963174317773006,1.29746314741327
40,3,3,"15",16.5,1,4.02535169073515,1.01160091167848,2.11866225483312
44,2,17,"0",2.5,0,4.86753445045558,0.438254930931155,1.30019166206648
35,3,10,"15",10.4,0,3.68887945411394,0.955511445027436,1.23837423104327
36,1,20,"15",5.4,0,4.11087386417331,0.72270598280149,1.15688119679209
28,2,0,"3",4.8,1,3.43398720448515,0.113328685307003,0.841567185678219
29,2,6,"7",5.1,1,2.94443897916644,0.371563556432483,0.385262400790645
23,2,3,"3",11.4,1,3.13549421592915,0.819779831493311,0.802001585472027
41,2,7,"17",15.4,0,4.15888308335967,1.72988406550997,1.80170980008122
25,1,1,"1",6.9,0,2.99573227355399,0.173953307123438,0.751416088683921
45,2,2,"19",5.4,0,3.40119738166216,0.364643113587909,0.751416088683921
48,2,30,"14",7.2,0,5.00394630594546,1.60341984010854,2.03861954715958
38,1,18,"7",7,0,3.8286413964891,0.431782416425538,1.28370777234479
29,1,6,"4",5.4,0,3.85014760171006,0.774727167552368,0.837247524533702
42,4,15,"8",3.6,0,5.23110861685459,1.22377543162212,1.66581824587021
31,1,11,"12",10.9,0,3.87120101090789,1.35066718347674,1.18172719537862
40,1,3,"13",6.9,0,3.17805383034795,0.343589704390077,0.779324876800997
26,1,2,"6",19.8,0,3.09104245335832,0.703097511413113,1.42069578783722
25,1,6,"6",20.2,0,3.13549421592915,1.18172719537862,1.15688119679209
53,4,7,"11",7.9,0,4.12713438504509,1.05431202977153,1.37118072330984
50,3,18,"27",14.1,0,4.63472898822964,1.9139771019523,2.26176309847379
47,1,31,"9",23.1,1,4.91998092582813,2.72326716690707,2.90032208874933
23,1,1,"0",8.4,1,3.09104245335832,0.792992515529661,0.438254930931155
37,3,12,"8",4.1,0,4.43081679884331,0.27763173659828,1.40609698841607
41,1,24,"15",11.5,0,4.61512051684126,1.80170980008122,2.006870848845
28,2,0,"7",13.3,1,3.40119738166216,1.14740245283754,0.99694863489161
31,1,7,"11",30.7,1,3.73766961828337,1.38629436111989,2.35991015961332
41,2,6,"1",6.3,0,2.99573227355399,0.113328685307003,0.727548607277278
36,1,7,"17",9.9,0,3.71357206670431,0.989541193613748,1.18478998490916
41,1,1,"16",4.4,0,2.99573227355399,0.215111379616945,0.46373401623214
53,2,16,"31",5.6,0,3.80666248977032,0.845868267577609,0.756121979721334
31,2,6,"5",11.5,0,3.25809653802148,1.20297230399235,0.431782416425538
28,2,5,"6",2.9,0,3.25809653802148,0.29266961396282,0.3293037471426
48,1,28,"25",12,0,4.26267987704132,1.67335123817775,1.62334081760309
23,2,0,"1",3.9,1,3.76120011569356,0.703097511413113,0.482426149244293
31,1,11,"6",6.8,0,3.55534806148941,0.262364264467491,1.10194007876078
27,1,6,"6",4.9,0,3.78418963391826,0.631271776841858,0.797507195884188
43,1,11,"17",1.3,0,3.63758615972639,0.165514438477573,0.262364264467491
29,2,5,"7",18.7,0,3.36729582998647,1.14103300455206,1.41342302850814
53,1,6,"7",6.4,1,3.3322045101752,0.46373401623214,0.756121979721334
38,1,4,"9",13.6,0,2.99573227355399,0.810930216216329,0.85015092936961
30,1,12,"10",8.5,0,3.66356164612965,0.157003748809665,1.40118297361364
28,3,2,"0",9.4,1,3.04452243772342,0.207014169384326,0.974559639998131
36,1,11,"2",32.5,0,3.52636052461616,0.819779831493311,2.34755845863678
48,1,15,"5",2.1,0,4.11087386417331,0.27763173659828,0.662687973075237
31,1,12,"9",6.6,0,3.2188758248682,0.364643113587909,0.76080582903376
35,1,16,"10",10.5,0,4.06044301054642,0.76080582903376,1.76473079684014
50,1,4,"4",12.5,0,3.17805383034795,0.131028262406404,1.31640823365572
42,2,12,"9",15,0,4.02535169073515,1.26129787094521,1.90508815453506
40,1,2,"3",7.1,0,3.36729582998647,0.165514438477573,1.02961941718116
37,2,0,"13",0.9,1,3.46573590279973,0.113328685307003,0.148420005118273
31,3,6,"8",2.8,0,4.00733318523247,0.336472236621213,0.746687947487975
38,1,11,"13",8,0,3.58351893845611,0.819779831493311,0.928219302739429
35,1,15,"1",10.6,0,4.35670882668959,1.87180217690159,1.29746314741327
44,1,24,"10",5.6,0,4.62497281328427,1.38379123090177,1.29746314741327
44,2,21,"14",13.2,0,4.7361984483945,1.43270073393405,2.54317555791198
33,1,0,"12",0.9,0,3.17805383034795,0.0769610411361284,0.122217632724249
35,1,7,"14",4.9,0,3.40119738166216,0.231111720963387,0.770108221696074
36,3,10,"4",13,0,3.78418963391826,0.672944473242426,1.7281094421516
23,2,3,"4",6.3,0,3.2188758248682,0.438254930931155,0.672944473242426
27,1,0,"7",12.8,0,2.94443897916644,0.457424847038875,1.00063188030791
34,1,6,"1",1.2,0,3.04452243772342,0.0392207131532813,0.182321556793955
35,1,0,"5",11.1,1,3.55534806148941,0.86288995514704,1.22377543162212
24,2,4,"4",3.7,0,3.04452243772342,0.27763173659828,0.350656871613169
48,1,30,"8",6.4,0,4.62497281328427,1.05431202977153,1.72097928716701
26,2,8,"1",11.8,0,3.71357206670431,0.364643113587909,1.66392609771817
40,1,6,"9",2.1,1,3.61091791264422,0.3293037471426,0.314810739840034
34,1,9,"8",9.3,0,3.89182029811063,0.350656871613169,1.61740608208328
35,1,17,"4",3,0,3.76120011569356,0.0861776962410524,0.774727167552368
30,1,7,"2",25.4,1,3.52636052461616,0.774727167552368,2.10657020906809
20,1,4,"0",9.7,1,2.70805020110221,0.182321556793955,0.770108221696074
36,4,1,"17",11.5,0,3.43398720448515,0.27763173659828,1.41827740697294
21,1,1,"1",6.3,0,2.83321334405622,0.131028262406404,0.625938430866495
34,1,18,"10",10.5,0,3.98898404656427,0.609765571620894,1.74396880539171
35,1,7,"5",16.1,1,3.68887945411394,0.993251773010283,1.71918877639322
35,3,1,"4",7.9,0,3.04452243772342,0.615185639090233,0.548121408509688
34,1,10,"1",10.3,1,3.52636052461616,1.25276296849537,0.641853886172395
33,1,12,"12",10.8,0,4.23410650459726,0.86288995514704,1.94304891677428
30,1,4,"2",10.7,0,2.94443897916644,0.207014169384326,0.993251773010283
24,2,0,"5",7.3,0,2.83321334405622,0.0198026272961797,0.76080582903376
47,1,31,"8",7.2,0,5.53733426701854,2.33311429802887,2.2935443483419
53,1,0,"26",28.9,1,3.3322045101752,1.32175583998232,1.80005827204275
22,3,0,"2",4.7,0,3.04452243772342,0.198850858745165,0.542324290825362
48,2,6,"1",12.1,0,4.20469261939097,1.1999647829284,1.89761985992753
36,2,6,"15",4.6,1,3.3322045101752,0.231111720963387,0.683096844706444
29,2,6,"4",11.5,0,3.09104245335832,0.314810739840034,1.11514159061932
33,1,15,"3",7.6,0,3.49650756146648,0.398776119957368,1.07840958135059
45,1,19,"22",8.4,0,4.35670882668959,1.19392246847243,1.64287268852034
37,1,12,"14",14.7,0,3.80666248977032,1.38379123090177,1.49738840862548
